source,target,L1,L2,L3
196,621,0,1,1
196,624,0,1,1
196,634,0,1,1
196,635,0,1,1
196,637,0,1,1
196,639,0,1,1
196,643,0,1,1
196,654,1,1,0
196,660,0,1,1
196,661,0,1,1
196,662,0,1,1
196,663,0,1,1
196,664,0,1,1
196,665,0,1,1
196,666,0,1,1
196,687,0,1,1
196,710,0,1,1
196,711,0,1,1
196,717,0,1,1
196,718,0,1,1
196,719,0,1,1
196,723,0,1,1
196,727,0,1,1
196,739,0,1,1
196,760,0,1,1
196,761,0,1,1
196,765,0,1,1
196,766,0,1,1
196,769,0,1,1
196,772,0,1,1
196,773,0,1,1
196,774,1,1,0
196,779,0,1,1
196,781,0,1,1
196,790,0,1,1
196,795,0,1,1
196,808,0,1,1
196,809,0,1,1
196,813,1,1,0
196,818,0,1,1
196,820,0,1,1
196,821,0,1,1
196,831,1,1,0
196,836,1,1,0
196,842,1,1,0
197,573,0,1,1
198,52,1,0,0
198,99,1,0,0
198,110,1,0,0
198,111,1,0,0
198,161,1,0,0
198,188,1,0,0
198,303,1,0,0
198,305,1,0,0
198,306,1,0,0
198,317,1,0,0
198,360,1,0,0
198,498,1,0,0
198,499,1,0,0
198,660,1,0,0
198,661,1,0,0
198,665,1,0,0
198,778,1,0,0
198,820,1,0,0
199,36,1,0,0
199,188,1,0,0
199,209,1,0,0
199,260,1,0,0
199,359,1,0,0
199,380,1,0,0
199,542,1,0,0
199,659,1,0,0
199,690,1,0,0
199,727,1,0,0
200,25,1,0,0
200,132,1,0,0
200,135,1,0,0
200,144,1,0,0
200,195,1,0,0
200,204,1,0,0
200,209,1,0,0
200,379,1,0,0
200,469,1,0,0
200,497,1,0,0
200,517,1,0,0
200,553,1,0,0
200,639,1,0,0
200,778,1,0,0
201,83,1,0,0
201,358,1,0,0
201,392,1,0,0
201,475,1,0,0
201,479,1,0,0
201,497,1,0,0
201,690,1,0,0
201,820,1,0,0
202,99,1,0,0
202,203,1,0,0
202,204,1,0,0
202,208,1,0,0
202,209,1,0,0
202,249,1,0,0
202,302,1,0,0
202,305,1,0,0
202,379,1,0,0
202,470,1,0,0
202,471,1,0,0
202,472,1,0,0
202,473,1,0,0
202,474,1,0,0
202,475,1,0,0
202,476,1,0,0
202,484,1,0,0
202,741,1,0,0
202,771,1,0,0
202,778,1,0,0
202,830,1,0,0
203,55,1,0,0
203,196,1,0,0
203,202,1,0,0
203,249,1,0,0
203,379,1,0,0
203,395,1,0,0
203,458,1,0,0
203,470,1,0,0
203,472,1,0,0
203,473,1,0,0
203,474,1,0,0
203,475,1,0,0
203,542,1,0,0
203,666,1,0,0
203,741,1,0,0
203,772,1,0,0
203,778,1,0,0
203,785,1,0,0
204,25,1,0,0
204,27,1,0,0
204,29,1,0,0
204,30,1,0,0
204,31,1,0,0
204,33,1,0,0
204,52,1,0,0
204,67,1,0,0
204,99,1,0,0
204,143,1,0,0
204,144,1,0,0
204,145,1,0,0
204,154,1,0,0
204,188,1,0,0
204,196,1,0,0
204,200,1,0,0
204,202,1,0,0
204,205,1,0,0
204,209,1,0,0
204,219,1,0,0
204,222,1,0,0
204,223,1,0,0
204,224,1,0,0
204,249,1,0,0
204,252,1,0,0
204,253,1,0,0
204,260,1,0,0
204,282,1,0,0
204,305,1,0,0
204,306,1,0,0
204,307,1,0,0
204,308,1,0,0
204,310,1,0,0
204,311,1,0,0
204,316,1,0,0
204,319,1,0,0
204,328,1,0,0
204,367,1,0,0
204,379,1,0,0
204,381,1,0,0
204,392,1,0,0
204,393,1,0,0
204,395,1,0,0
204,458,1,0,0
204,469,1,0,0
204,480,1,0,0
204,482,1,0,0
204,483,1,0,0
204,484,1,0,0
204,488,1,0,0
204,497,1,0,0
204,516,1,0,0
204,517,1,0,0
204,525,1,0,0
204,526,1,0,0
204,527,1,0,0
204,528,1,0,0
204,530,1,0,0
204,542,1,0,0
204,543,1,0,0
204,560,1,0,0
204,562,1,0,0
204,597,1,0,0
204,603,1,0,0
204,623,1,0,0
204,624,1,0,0
204,659,1,0,0
204,665,1,0,0
204,690,1,0,0
204,692,1,0,0
204,707,1,0,0
204,713,1,0,0
204,714,1,0,0
204,727,1,0,0
204,729,1,0,0
204,760,1,0,0
204,763,1,0,0
204,764,1,0,0
204,771,1,0,0
204,778,1,0,0
204,780,1,0,0
204,781,1,0,0
204,782,1,0,0
204,785,1,0,0
204,786,1,0,0
204,787,1,0,0
204,820,1,0,0
204,821,1,0,0
204,834,1,0,0
204,835,1,0,0
204,852,1,0,0
204,855,1,0,0
205,27,1,0,0
205,29,1,0,0
205,144,1,0,0
205,204,1,0,0
205,316,1,0,0
205,392,1,0,0
205,560,1,0,0
205,641,1,0,0
205,699,1,0,0
205,707,1,0,0
205,712,1,0,0
205,714,1,0,0
205,724,1,0,0
205,836,1,0,0
206,135,0,1,1
206,411,0,1,1
206,855,1,0,1
207,497,0,1,1
207,734,1,0,1
208,202,0,1,1
208,497,1,0,1
209,14,1,1,0
209,25,1,1,0
209,26,1,1,0
209,30,1,1,0
209,34,1,1,0
209,56,1,1,0
209,83,1,1,0
209,143,1,1,0
209,154,1,1,0
209,191,1,1,0
209,194,1,1,0
209,195,1,1,0
209,199,1,1,0
209,200,1,1,0
209,202,1,1,0
209,204,1,1,0
209,210,1,1,0
209,211,1,1,0
209,214,1,1,0
209,215,1,1,0
209,224,1,1,0
209,255,1,1,0
209,258,1,1,0
209,259,1,1,0
209,260,1,1,0
209,283,1,1,0
209,296,1,1,0
209,297,1,1,0
209,304,1,1,0
209,325,1,1,0
209,330,0,1,1
209,360,0,1,1
209,378,0,1,1
209,381,0,1,1
209,401,0,1,1
209,475,0,1,1
209,485,0,1,1
209,516,0,1,1
209,527,0,1,1
209,564,0,1,1
209,566,0,1,1
209,567,0,1,1
209,568,0,1,1
209,587,0,1,1
209,597,0,1,1
209,605,0,1,1
209,606,0,1,1
209,607,0,1,1
209,614,0,1,1
209,615,0,1,1
209,619,0,1,1
209,640,0,1,1
209,641,0,1,1
209,644,0,1,1
209,645,0,1,1
209,646,0,1,1
209,648,0,1,1
209,668,0,1,1
209,672,0,1,1
209,697,0,1,1
209,703,0,1,1
209,721,0,1,1
209,727,0,1,1
209,729,0,1,1
209,730,0,1,1
209,740,1,1,0
209,770,0,1,1
209,785,0,1,1
209,786,0,1,1
209,787,0,1,1
209,789,0,1,1
209,791,0,1,1
209,835,0,1,1
209,836,0,1,1
209,845,0,1,1
209,848,0,1,1
209,849,0,1,1
209,850,0,1,1
209,852,1,1,0
210,209,0,1,1
211,209,0,1,1
212,249,1,1,1
212,319,1,0,1
212,586,1,0,1
212,848,1,0,1
212,849,1,0,1
213,52,0,1,1
214,209,0,1,1
215,209,0,1,1
216,135,0,1,1
217,343,1,1,1
218,52,0,1,1
219,17,1,1,0
219,20,1,1,0
219,23,1,1,0
219,25,1,1,0
219,27,1,1,0
219,31,1,1,0
219,39,1,1,0
219,43,1,1,0
219,44,1,1,0
219,46,1,1,0
219,47,1,1,0
219,54,1,1,0
219,55,1,1,0
219,57,1,1,0
219,67,1,1,0
219,74,1,1,0
219,77,1,1,0
219,79,1,1,0
219,80,1,1,0
219,89,1,1,0
219,92,1,1,0
219,96,1,1,0
219,97,1,1,0
219,109,1,1,0
219,144,1,1,0
219,146,1,1,1
219,147,1,1,1
219,154,1,1,1
219,156,1,1,1
219,160,1,1,1
219,162,1,1,1
219,163,1,1,0
219,165,1,1,1
219,167,1,1,1
219,168,1,1,1
219,188,1,1,1
219,195,1,1,0
219,204,1,1,1
219,220,1,1,0
219,221,1,1,1
219,228,1,1,1
219,246,1,1,1
219,249,1,1,1
219,251,1,1,1
219,254,1,1,1
219,280,1,1,1
219,282,1,1,1
219,298,1,1,1
219,305,1,1,1
219,308,1,1,0
219,310,1,1,1
219,311,1,1,1
219,329,1,1,1
219,330,1,1,0
219,331,1,1,1
219,337,1,1,1
219,339,1,1,1
219,343,1,1,1
219,350,1,1,1
219,351,1,1,0
219,379,1,1,0
219,380,1,1,1
219,381,1,1,1
219,382,1,1,1
219,383,1,1,1
219,384,1,1,0
219,393,1,1,0
219,396,1,1,0
219,411,1,1,0
219,458,1,1,0
219,470,1,1,0
219,474,1,1,1
219,479,1,1,0
219,480,1,1,1
219,481,1,1,1
219,491,1,1,1
219,498,1,1,1
219,516,1,1,1
219,517,1,1,1
219,525,1,1,1
219,526,1,1,1
219,527,1,1,1
219,529,1,1,1
219,530,1,1,1
219,531,1,1,1
219,550,1,1,1
219,552,1,1,0
219,557,1,1,1
219,559,1,1,1
219,563,1,1,1
219,565,1,1,1
219,569,1,1,1
219,584,1,1,1
219,595,1,1,1
219,597,1,1,0
219,598,1,1,1
219,601,1,1,1
219,603,1,1,1
219,605,1,1,1
219,620,1,1,1
219,625,1,1,1
219,642,1,1,1
219,657,1,1,1
219,667,1,1,1
219,691,1,1,1
219,698,1,1,1
219,699,1,1,1
219,713,1,1,1
219,714,1,1,1
219,727,1,1,1
219,728,1,1,1
219,729,1,1,1
219,740,1,1,1
219,760,1,1,1
219,763,1,1,1
219,764,1,1,1
219,768,1,1,1
219,770,1,1,1
219,776,1,1,1
219,784,1,1,1
219,785,1,1,0
219,787,1,1,1
219,788,1,1,0
219,791,1,1,0
219,820,1,1,0
219,826,1,1,0
219,828,1,1,0
219,832,1,1,0
219,833,1,1,0
219,834,1,1,0
219,836,1,1,0
219,846,1,1,0
219,851,1,1,0
219,852,1,1,0
219,855,1,1,0
219,856,1,1,0
219,859,1,1,0
220,20,1,0,0
220,162,1,0,0
220,219,1,0,0
220,244,1,0,0
220,245,1,0,0
220,249,1,0,0
220,330,1,0,0
220,331,1,0,0
220,379,1,0,0
220,470,1,0,0
220,472,1,0,0
220,473,1,0,0
220,474,1,0,0
220,475,1,0,0
220,476,1,0,0
220,481,1,0,0
220,525,1,0,0
220,526,1,0,0
220,527,1,0,0
220,530,1,0,0
220,531,1,0,0
220,552,1,0,0
220,557,1,0,0
220,605,1,0,0
220,606,1,0,0
220,607,1,0,0
220,638,1,0,0
220,699,1,0,0
220,716,1,0,0
220,727,1,0,0
220,740,1,0,0
221,219,1,1,1
221,260,1,0,1
221,482,1,0,1
221,484,1,0,1
221,826,1,0,1
222,98,1,0,0
222,188,1,0,0
222,196,1,0,0
222,204,1,0,0
222,223,1,0,0
222,249,1,0,0
222,252,1,0,0
222,255,1,0,0
222,282,1,0,0
222,325,1,0,0
222,379,1,0,0
222,393,1,0,0
222,470,1,0,0
222,473,1,0,0
222,474,1,0,0
222,489,1,0,0
222,494,1,0,0
222,497,1,0,0
222,542,1,0,0
222,587,1,0,0
222,648,1,0,0
222,690,1,0,0
222,691,1,0,0
222,692,1,0,0
222,713,1,0,0
222,727,1,0,0
222,741,1,0,0
222,765,1,0,0
222,778,1,0,0
222,820,1,0,0
222,834,1,0,0
222,836,1,0,0
222,854,1,0,0
222,855,1,0,0
223,89,1,0,0
223,98,1,0,0
223,144,1,0,0
223,188,1,0,0
223,196,1,0,0
223,204,1,0,0
223,222,1,0,0
223,249,1,0,0
223,252,1,0,0
223,282,1,0,0
223,325,1,0,0
223,379,1,0,0
223,470,1,0,0
223,473,1,0,0
223,474,1,0,0
223,497,1,0,0
223,517,1,0,0
223,525,1,0,0
223,587,1,0,0
223,608,1,0,0
223,690,1,0,0
223,691,1,0,0
223,727,1,0,0
223,741,1,0,0
223,778,1,0,0
223,820,1,0,0
223,826,1,0,0
223,827,1,0,0
224,77,1,0,0
224,154,1,0,0
224,194,1,0,0
224,204,1,0,0
224,209,1,0,0
224,254,1,0,0
224,379,1,0,0
224,395,1,0,0
224,491,1,0,0
224,492,1,0,0
224,497,1,0,0
224,525,1,0,0
224,527,1,0,0
224,553,1,0,0
224,587,1,0,0
224,714,1,0,0
224,727,1,0,0
224,739,1,0,0
224,741,1,0,0
224,768,1,0,0
224,836,1,0,0
225,177,0,1,1
225,188,1,1,1
225,196,1,0,1
225,305,1,0,1
225,307,1,0,1
225,310,1,0,1
225,322,1,0,1
225,343,1,0,1
225,480,1,0,1
225,498,1,0,1
225,518,1,0,1
225,527,1,0,1
225,528,1,0,1
225,624,1,0,1
225,718,1,0,1
225,820,1,0,1
225,844,1,0,1
225,852,1,0,1
226,249,1,1,1
227,135,0,1,1
228,219,1,1,1
229,699,0,1,1
230,196,0,1,1
231,699,0,1,1
232,699,0,1,1
233,196,0,1,1
234,196,0,1,1
234,249,1,1,1
234,821,1,0,1
235,196,0,1,1
235,252,1,0,1
235,253,1,0,1
236,174,0,1,1
237,196,0,1,1
237,765,1,0,1
238,557,0,1,1
238,699,1,0,1
239,699,0,1,1
240,196,0,1,1
240,392,1,0,1
240,488,1,0,1
240,762,1,0,1
240,826,1,0,1
240,827,1,0,1
241,249,1,1,1
242,699,0,1,1
243,249,1,1,1
244,25,1,1,1
244,220,1,1,1
244,328,1,0,1
244,343,1,0,1
244,597,1,0,1
245,25,1,1,1
245,220,1,0,1
245,550,1,0,1
245,597,1,0,1
246,196,1,1,1
246,219,0,1,1
247,249,1,1,1
248,4,0,1,1
248,196,0,1,1
248,392,1,0,1
248,486,1,0,1
248,699,1,0,1
248,718,1,0,1
248,826,1,0,1
248,827,1,0,1
248,855,1,0,1
249,10,1,1,0
249,17,1,1,0
249,27,1,1,0
249,30,1,1,0
249,31,1,1,0
249,34,1,1,0
249,45,1,1,0
249,48,1,1,0
249,55,1,1,0
249,69,1,1,0
249,72,1,1,0
249,73,1,1,0
249,77,1,1,0
249,82,1,1,0
249,98,1,1,0
249,140,1,1,0
249,143,1,1,0
249,145,1,1,0
249,151,1,1,0
249,161,1,1,0
249,164,1,1,0
249,173,1,1,0
249,179,1,1,0
249,196,1,1,0
249,202,1,1,0
249,203,1,1,0
249,204,1,1,0
249,212,1,1,0
249,219,1,1,0
249,220,1,1,0
249,222,1,1,1
249,223,1,1,1
249,226,1,1,1
249,234,1,1,1
249,241,1,1,1
249,243,1,1,1
249,247,1,1,0
249,250,1,1,1
249,251,1,1,1
249,255,1,1,0
249,281,1,1,1
249,282,1,1,1
249,301,1,1,0
249,302,1,1,0
249,303,1,1,0
249,305,1,1,0
249,317,1,1,1
249,319,1,1,0
249,320,1,1,0
249,321,1,1,0
249,329,1,1,1
249,338,1,1,0
249,356,1,1,1
249,360,1,1,1
249,379,1,1,0
249,380,1,1,1
249,381,1,1,1
249,391,1,1,1
249,394,1,1,1
249,461,1,1,0
249,470,1,1,1
249,471,1,1,1
249,473,1,1,0
249,474,1,1,0
249,475,1,1,1
249,476,1,1,1
249,478,1,1,1
249,487,1,1,1
249,488,1,1,1
249,489,1,1,0
249,494,1,1,1
249,495,1,1,0
249,497,1,1,0
249,517,1,1,1
249,528,1,1,1
249,533,1,1,1
249,536,1,1,1
249,537,1,1,1
249,538,1,1,1
249,539,1,1,1
249,540,1,1,1
249,542,1,1,1
249,545,1,1,1
249,550,1,1,1
249,551,1,1,1
249,553,1,1,1
249,554,1,1,1
249,555,1,1,1
249,556,1,1,1
249,560,1,1,1
249,562,1,1,1
249,570,1,1,1
249,574,1,1,1
249,585,1,1,1
249,589,1,1,1
249,594,1,1,1
249,597,1,1,1
249,611,1,1,1
249,612,1,1,0
249,624,1,1,1
249,639,1,1,0
249,659,1,1,1
249,663,1,1,1
249,665,1,1,1
249,709,1,1,1
249,713,1,1,1
249,714,1,1,1
249,715,1,1,1
249,716,1,1,1
249,726,1,1,1
249,727,1,1,1
249,736,1,1,1
249,738,1,1,1
249,741,1,1,1
249,744,1,1,1
249,754,1,1,0
249,762,1,1,0
249,763,1,1,1
249,764,1,1,1
249,765,1,1,1
249,778,1,1,1
249,782,1,1,1
249,792,1,1,0
249,809,1,1,0
249,812,1,1,0
249,814,1,1,0
249,820,1,1,0
249,826,1,1,0
249,827,1,1,0
249,834,1,1,0
249,852,1,1,0
249,854,1,1,0
250,196,0,1,1
250,249,1,1,1
250,379,1,1,1
250,381,1,1,1
250,562,1,0,1
251,25,1,1,1
251,219,1,1,1
251,249,1,1,1
251,282,1,0,1
251,322,1,0,1
251,527,1,0,1
251,550,1,0,1
251,597,1,0,1
251,734,1,0,1
251,787,1,0,1
251,826,1,0,1
251,827,1,0,1
251,852,1,0,1
251,854,1,0,1
252,20,1,0,0
252,96,1,0,0
252,97,1,0,0
252,99,1,0,0
252,144,1,0,0
252,154,1,0,0
252,196,1,0,0
252,204,1,0,0
252,222,1,0,0
252,223,1,0,0
252,235,1,0,0
252,253,1,0,0
252,322,1,0,0
252,360,1,0,0
252,470,1,0,0
252,474,1,0,0
252,550,1,0,0
252,557,1,0,0
252,608,1,0,0
252,625,1,0,0
252,627,1,0,0
252,628,1,0,0
252,654,1,0,0
252,707,1,0,0
252,712,1,0,0
252,713,1,0,0
252,714,1,0,0
252,741,1,0,0
252,762,1,0,0
252,765,1,0,0
252,846,1,0,0
252,847,1,0,0
252,851,1,0,0
253,20,1,0,0
253,52,1,0,0
253,93,1,0,0
253,97,1,0,0
253,99,1,0,0
253,144,1,0,0
253,154,1,0,0
253,204,1,0,0
253,235,1,0,0
253,252,1,0,0
253,328,1,0,0
253,329,1,0,0
253,354,1,0,0
253,470,1,0,0
253,474,1,0,0
253,475,1,0,0
253,635,1,0,0
253,692,1,0,0
253,707,1,0,0
253,712,1,0,0
253,713,1,0,0
253,714,1,0,0
253,762,1,0,0
253,765,1,0,0
253,768,1,0,0
253,820,1,0,0
253,835,1,0,0
253,847,1,0,0
253,851,1,0,0
254,219,1,1,1
254,224,1,0,1
254,255,1,0,1
255,17,1,0,0
255,81,1,0,0
255,82,1,0,0
255,83,1,0,0
255,209,1,0,0
255,222,1,0,0
255,249,1,0,0
255,254,1,0,0
255,282,1,0,0
255,349,1,0,0
255,355,1,0,0
255,357,1,0,0
255,360,1,0,0
255,368,1,0,0
255,374,1,0,0
255,379,1,0,0
255,391,1,0,0
255,538,1,0,0
255,597,1,0,0
255,690,1,0,0
255,713,1,0,0
255,762,1,0,0
255,763,1,0,0
255,764,1,0,0
255,765,1,0,0
255,809,1,0,0
256,33,0,1,1
256,573,1,0,1
257,573,0,1,1
258,154,0,1,1
258,209,1,0,1
258,760,1,0,1
258,763,1,0,1
258,764,1,0,1
259,209,0,1,1
259,573,0,1,1
260,144,1,0,0
260,199,1,0,0
260,204,1,0,0
260,209,1,0,0
260,221,1,0,0
260,305,1,0,0
260,391,1,0,0
260,395,1,0,0
260,482,1,0,0
260,542,1,0,0
260,550,1,0,0
260,565,1,0,0
260,587,1,0,0
260,625,1,0,0
260,784,1,0,0
260,852,1,0,0
260,854,1,0,0
261,500,0,1,1
262,500,0,1,1
263,500,0,1,1
264,500,0,1,1
265,500,0,1,1
266,500,0,1,1
267,500,0,1,1
268,500,0,1,1
269,500,0,1,1
270,500,0,1,1
271,500,0,1,1
272,500,0,1,1
273,500,0,1,1
274,500,0,1,1
275,500,0,1,1
276,500,0,1,1
277,500,0,1,1
278,500,0,1,1
279,500,0,1,1
280,219,1,1,1
280,855,1,0,1
281,249,1,1,1
281,282,1,0,1
281,283,1,0,1
281,302,1,0,1
281,307,1,0,1
281,516,1,0,1
281,549,1,0,1
281,690,1,0,1
282,31,1,0,0
282,77,1,0,0
282,174,1,0,0
282,204,1,0,0
282,219,1,0,0
282,222,1,0,0
282,223,1,0,0
282,249,1,0,0
282,251,1,0,0
282,255,1,0,0
282,281,1,0,0
282,283,1,0,0
282,303,1,0,0
282,305,1,0,0
282,317,1,0,0
282,330,1,0,0
282,379,1,0,0
282,473,1,0,0
282,500,1,0,0
282,516,1,0,0
282,525,1,0,0
282,527,1,0,0
282,541,1,0,0
282,549,1,0,0
282,550,1,0,0
282,569,1,0,0
282,597,1,0,0
282,690,1,0,0
282,713,1,0,0
282,714,1,0,0
282,762,1,0,0
282,765,1,0,0
282,778,1,0,0
282,780,1,0,0
282,787,1,0,0
282,788,1,0,0
282,789,1,0,0
282,805,1,0,0
282,852,1,0,0
283,10,1,0,0
283,31,1,0,0
283,192,1,0,0
283,209,1,0,0
283,281,1,0,0
283,282,1,0,0
283,314,1,0,0
283,321,1,0,0
283,483,1,0,0
283,537,1,0,0
283,538,1,0,0
283,539,1,0,0
283,549,1,0,0
283,554,1,0,0
283,714,1,0,0
283,741,1,0,0
283,844,1,0,0
284,500,0,1,1
285,500,0,1,1
286,196,0,1,1
287,143,0,1,1
287,196,1,1,1
287,343,1,0,1
287,587,1,0,1
288,343,1,1,1
289,343,1,1,1
290,196,0,1,1
291,573,0,1,1
292,77,1,0,0
292,293,1,0,0
292,305,1,0,0
292,306,1,0,0
292,379,1,0,0
292,518,1,0,0
292,627,1,0,0
292,628,1,0,0
292,847,1,0,0
292,857,1,0,0
293,20,1,0,0
293,292,1,0,0
293,379,1,0,0
293,518,1,0,0
293,627,1,0,0
293,628,1,0,0
294,174,0,1,1
295,343,1,1,1
296,4,0,1,1
296,143,0,1,1
296,209,1,0,1
296,573,1,0,1
297,209,0,1,1
298,219,1,1,1
298,527,1,0,1
298,787,1,0,1
299,343,1,1,1
300,573,0,1,1
301,249,1,1,1
302,202,1,0,0
302,249,1,0,0
302,281,1,0,0
302,305,1,0,0
302,306,1,0,0
302,382,1,0,0
302,384,1,0,0
302,474,1,0,0
302,517,1,0,0
302,602,1,0,0
302,712,1,0,0
302,740,1,0,0
302,772,1,0,0
302,834,1,0,0
302,852,1,0,0
303,177,1,1,1
303,198,1,0,1
303,249,1,0,1
303,282,1,0,1
303,307,1,0,1
303,381,1,1,1
303,383,1,0,1
303,458,1,0,1
303,486,1,0,1
303,498,1,0,1
303,528,1,0,1
303,707,1,0,1
303,782,1,0,1
304,209,0,1,1
304,497,0,1,1
305,31,1,0,0
305,52,1,0,0
305,110,1,0,0
305,111,1,0,0
305,135,1,0,0
305,144,1,0,0
305,152,1,0,0
305,177,1,0,0
305,188,1,0,0
305,189,1,0,0
305,196,1,0,0
305,198,1,0,0
305,202,1,0,0
305,204,1,0,0
305,219,1,0,0
305,225,1,0,0
305,249,1,0,0
305,260,1,0,0
305,282,1,0,0
305,292,1,0,0
305,302,1,0,0
305,306,1,0,0
305,307,1,0,0
305,308,1,0,0
305,310,1,0,0
305,311,1,0,0
305,379,1,0,0
305,382,1,0,0
305,393,1,0,0
305,458,1,0,0
305,469,1,0,0
305,480,1,0,0
305,484,1,0,0
305,486,1,0,0
305,497,1,0,0
305,498,1,0,0
305,499,1,0,0
305,530,1,0,0
305,531,1,0,0
305,543,1,0,0
305,550,1,0,0
305,624,1,0,0
305,659,1,0,0
305,660,1,0,0
305,661,1,0,0
305,662,1,0,0
305,664,1,0,0
305,690,1,0,0
305,707,1,0,0
305,714,1,0,0
305,715,1,0,0
305,716,1,0,0
305,718,1,0,0
305,727,1,0,0
305,729,1,0,0
305,772,1,0,0
305,781,1,0,0
305,782,1,0,0
305,796,1,0,0
305,820,1,0,0
305,852,1,0,0
305,854,1,0,0
306,31,0,1,1
306,152,1,0,1
306,177,1,0,1
306,189,1,0,1
306,196,1,0,1
306,198,1,0,1
306,204,1,0,1
306,292,1,0,1
306,302,1,0,1
306,305,1,0,1
306,308,1,0,1
306,310,1,0,1
306,311,1,0,1
306,321,1,0,1
306,469,1,0,1
306,480,1,0,1
306,484,1,0,1
306,498,1,0,1
306,530,1,0,1
306,542,1,0,1
306,659,1,0,1
306,665,1,0,1
306,690,1,0,1
306,707,1,0,1
306,718,1,0,1
306,727,1,0,1
306,729,1,0,1
306,782,1,0,1
306,796,1,0,1
306,852,1,0,1
306,854,1,0,1
307,25,1,0,0
307,31,1,0,0
307,110,1,0,0
307,144,1,0,0
307,193,1,0,0
307,196,1,0,0
307,204,1,0,0
307,225,1,0,0
307,281,1,0,0
307,303,1,0,0
307,305,1,0,0
307,308,1,0,0
307,309,1,0,0
307,310,1,0,0
307,311,1,0,0
307,317,1,0,0
307,379,1,0,0
307,382,1,0,0
307,394,1,0,0
307,480,1,0,0
307,483,1,0,0
307,498,1,0,0
307,517,1,0,0
307,528,1,0,0
307,530,1,0,0
307,531,1,0,0
307,542,1,0,0
307,543,1,0,0
307,569,1,0,0
307,624,1,0,0
307,659,1,0,0
307,660,1,0,0
307,661,1,0,0
307,664,1,0,0
307,665,1,0,0
307,718,1,0,0
307,762,1,0,0
307,772,1,0,0
307,820,1,0,0
307,852,1,0,0
308,77,1,0,0
308,144,1,0,0
308,204,1,0,0
308,219,1,0,0
308,305,1,0,0
308,306,1,0,0
308,307,1,0,0
308,309,1,0,0
308,310,1,0,0
308,311,1,0,0
308,379,1,0,0
308,469,1,0,0
308,482,1,0,0
308,483,1,0,0
308,484,1,0,0
308,530,1,0,0
308,531,1,0,0
308,553,1,0,0
308,660,1,0,0
308,692,1,0,0
308,707,1,0,0
308,741,1,0,0
308,771,1,0,0
308,830,1,0,0
308,847,1,0,0
309,31,0,1,1
309,196,1,0,1
309,307,1,0,1
309,308,1,0,1
309,310,1,0,1
309,311,1,0,1
309,482,1,0,1
309,483,1,0,1
309,484,1,0,1
309,498,1,0,1
309,530,1,0,1
309,718,1,0,1
310,25,1,0,0
310,27,1,0,0
310,31,1,0,0
310,110,1,0,0
310,111,1,0,0
310,144,1,0,0
310,193,1,0,0
310,196,1,0,0
310,204,1,0,0
310,219,1,0,0
310,225,1,0,0
310,305,1,0,0
310,306,1,0,0
310,307,1,0,0
310,308,1,0,0
310,309,1,0,0
310,311,1,0,0
310,316,1,0,0
310,379,1,0,0
310,382,1,0,0
310,469,1,0,0
310,482,1,0,0
310,498,1,0,0
310,499,1,0,0
310,530,1,0,0
310,531,1,0,0
310,553,1,0,0
310,558,1,0,0
310,660,1,0,0
310,661,1,0,0
310,664,1,0,0
310,666,1,0,0
310,717,1,0,0
310,718,1,0,0
310,771,1,0,0
310,772,1,0,0
310,820,1,0,0
310,830,1,0,0
311,111,1,0,0
311,144,1,0,0
311,204,1,0,0
311,219,1,0,0
311,305,1,0,0
311,306,1,0,0
311,307,1,0,0
311,308,1,0,0
311,309,1,0,0
311,310,1,0,0
311,469,1,0,0
311,482,1,0,0
311,483,1,0,0
311,484,1,0,0
311,530,1,0,0
311,531,1,0,0
311,553,1,0,0
311,660,1,0,0
311,661,1,0,0
311,771,1,0,0
311,859,1,0,0
312,343,1,1,1
312,469,1,0,1
312,516,1,0,1
312,586,1,0,1
312,691,1,0,1
313,343,1,1,1
313,469,1,0,1
314,27,1,1,1
314,283,1,0,1
314,343,1,0,1
314,469,1,0,1
314,691,1,0,1
315,699,0,1,1
316,20,1,0,0
316,27,1,0,0
316,29,1,0,0
316,96,1,0,0
316,143,1,0,0
316,144,1,0,0
316,192,1,0,0
316,195,1,0,0
316,196,1,0,0
316,204,1,0,0
316,205,1,0,0
316,310,1,0,0
316,330,1,0,0
316,379,1,0,0
316,393,1,0,0
316,474,1,0,0
316,479,1,0,0
316,500,1,0,0
316,525,1,0,0
316,552,1,0,0
316,553,1,0,0
316,641,1,0,0
316,699,1,0,0
316,713,1,0,0
316,727,1,0,0
316,762,1,0,0
316,820,1,0,0
316,836,1,0,0
316,846,1,0,0
317,25,1,1,1
317,177,1,0,1
317,198,1,0,1
317,249,1,0,1
317,282,1,0,1
317,307,1,0,1
317,381,1,1,1
317,383,1,0,1
317,458,1,0,1
317,486,1,0,1
317,498,1,0,1
317,528,1,0,1
317,707,1,0,1
317,782,1,0,1
317,849,1,0,1
317,852,1,0,1
318,343,1,1,1
318,597,1,1,1
318,729,1,0,1
319,204,1,0,0
319,212,1,0,0
319,249,1,0,0
320,143,1,1,1
320,249,1,0,1
320,379,1,1,1
321,249,1,0,0
321,283,1,0,0
321,306,1,0,0
321,330,1,0,0
321,521,1,0,0
321,579,1,0,0
321,714,1,0,0
321,717,1,0,0
321,741,1,0,0
321,743,1,0,0
322,80,1,0,0
322,225,1,0,0
322,251,1,0,0
322,252,1,0,0
