"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Eccentricity","EdgeCount","Indegree","IsSingleNode","name","NeighborhoodConnectivity","Outdegree","PartnerOfMultiEdgedNodePairs","selected","SelfLoops","shared name","Stress"
"3.128012048192771","4.692902486016909","0.31969186326432353","0.2857142857142857","5","12","7","false","EP300","100.85714285714286","5","3","false","0","EP300","25383392"
"0.0","0.0","0.0","0.0","0","1","1","false","HMOX1","122.0","0","0","false","0","HMOX1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","CCL2","122.0","0","0","false","0","CCL2","0"
"3.9397590361445785","0.5347070779163985","0.25382262996941896","0.0","6","3","2","false","JUND","100.0","1","1","false","0","JUND","2997430"
"3.8539156626506026","0.03657854682861049","0.2594763579523251","0.6666666666666666","5","3","2","false","TNF","117.33333333333333","1","0","false","0","TNF","442067"
"2.9954819277108435","0.21176169023561123","0.3338360985419809","0.6666666666666666","4","6","2","false","CCND1","118.75","4","2","false","0","CCND1","1460788"
"0.0","0.0","0.0","0.0","0","2","2","false","MAPK14","88.0","0","0","false","0","MAPK14","0"
"0.0","0.0","0.0","0.0","0","1","1","false","TNFSF11","122.0","0","0","false","0","TNFSF11","0"
"3.3207831325301207","0.4148538174272523","0.3011337868480725","0.0","4","5","3","false","ESR2","96.0","2","2","false","0","ESR2","2610447"
"3.5828313253012047","0.36881860650381487","0.2791088692728037","0.6666666666666666","5","5","3","false","ETS2","117.33333333333333","2","2","false","0","ETS2","4038877"
"0.0","0.0","0.0","0.0","0","2","2","false","MAPK8","100.0","0","0","false","0","MAPK8","0"
"3.2951807228915664","0.7177374169744283","0.30347349177330896","0.0","4","5","3","false","ELK1","100.0","2","2","false","0","ELK1","4246469"
"2.88855421686747","5.07462217949813","0.3461939520333681","0.2","4","16","8","false","RELA","96.0","8","5","false","0","RELA","26904353"
"0.0","0.0","0.0","1.0","0","2","2","false","NR3C1","101.5","0","0","false","0","NR3C1","0"
