"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Eccentricity","EdgeCount","Indegree","IsSingleNode","name","NeighborhoodConnectivity","Outdegree","PartnerOfMultiEdgedNodePairs","selected","SelfLoops","shared name","Stress"
"0.0","0.0","0.0","0.0","0","1","1","false","PI4K2B","53.0","0","0","false","0","PI4K2B","0"
"0.0","0.0","0.0","0.0","0","1","1","false","M1AP","53.0","0","0","false","0","M1AP","0"
"0.0","0.0","0.0","0.0","0","1","1","false","RPL23","53.0","0","0","false","0","RPL23","0"
"3.7832167832167833","0.002930125383173996","0.2643253234750462","0.0","5","2","1","false","ING1","57.0","1","0","false","0","ING1","14226"
"2.6083916083916083","12.447419746348263","0.3833780160857909","0.014660493827160493","4","94","34","false","PGR","9.716049382716049","60","11","false","1","PGR","55548889"
"0.0","0.0","0.0","0.0","0","2","2","false","FKBP4","67.5","0","0","false","0","FKBP4","0"
"0.0","0.0","0.0","0.0","0","1","1","false","UBE2I","81.0","0","0","false","0","UBE2I","0"
"0.0","0.0","0.0","0.2","0","5","5","false","SRC","83.2","0","0","false","0","SRC","0"
"3.4293706293706294","0.11137474916331785","0.29159869494290375","0.5","5","5","3","false","NCOA3","83.25","2","1","false","0","NCOA3","1229828"
"0.0","0.0","0.0","0.0","0","1","1","false","DCTN3","81.0","0","0","false","0","DCTN3","0"
"0.0","0.0","0.0","0.0","0","1","1","false","DCTN6","81.0","0","0","false","0","DCTN6","0"
"0.0","0.0","0.0","0.0","0","1","1","false","CAPZA3","81.0","0","0","false","0","CAPZA3","0"
"0.0","0.0","0.0","0.0","0","1","1","false","DYNC1I1","81.0","0","0","false","0","DYNC1I1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","DYNC1H1","81.0","0","0","false","0","DYNC1H1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","DCTN5","81.0","0","0","false","0","DCTN5","0"
"0.0","0.0","0.0","0.0","0","1","1","false","DYNC1I2","81.0","0","0","false","0","DYNC1I2","0"
"0.0","0.0","0.0","0.0","0","1","1","false","DYNC1LI1","81.0","0","0","false","0","DYNC1LI1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","DYNC1LI2","81.0","0","0","false","0","DYNC1LI2","0"
"0.0","0.0","0.0","0.0","0","1","1","false","ACTR10","81.0","0","0","false","0","ACTR10","0"
"0.0","0.0","0.0","0.0","0","1","1","false","FKBP5","81.0","0","0","false","0","FKBP5","0"
"0.0","0.0","0.0","0.0","0","1","1","false","DCTN1","81.0","0","0","false","0","DCTN1","0"
"0.0","0.0","0.0","1.0","0","2","2","false","NRIP1","103.5","0","0","false","0","NRIP1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","CAPZA1","81.0","0","0","false","0","CAPZA1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","TLE3","81.0","0","0","false","0","TLE3","0"
"0.0","0.0","0.0","0.0","0","1","1","false","DYNLL1","81.0","0","0","false","0","DYNLL1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","DYNLL2","81.0","0","0","false","0","DYNLL2","0"
"0.0","0.0","0.0","0.0","0","1","1","false","ACTR1A","81.0","0","0","false","0","ACTR1A","0"
"0.0","0.0","0.0","0.0","0","1","1","false","HSPA1B","81.0","0","0","false","0","HSPA1B","0"
"0.0","0.0","0.0","0.0","0","1","1","false","HSPA1L","81.0","0","0","false","0","HSPA1L","0"
"0.0","0.0","0.0","0.0","0","1","1","false","HSPA1A","81.0","0","0","false","0","HSPA1A","0"
"0.0","0.0","0.0","0.0","0","1","1","false","HSPA2","81.0","0","0","false","0","HSPA2","0"
"0.0","0.0","0.0","0.0","0","1","1","false","HSPA8","81.0","0","0","false","0","HSPA8","0"
"0.0","0.0","0.0","0.0","0","1","1","false","NR3C2","81.0","0","0","false","0","NR3C2","0"
"0.0","0.0","0.0","0.0","0","1","1","false","PTGES3","81.0","0","0","false","0","PTGES3","0"
"2.7412587412587412","15.232398441595475","0.3647959183673469","0.051515151515151514","4","62","49","false","AR","19.636363636363637","13","7","false","0","AR","62388655"
"0.0","0.0","0.0","1.0","0","2","2","false","HSP90AB1","103.5","0","0","false","0","HSP90AB1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","STIP1","81.0","0","0","false","0","STIP1","0"
"0.0","0.0","0.0","0.6666666666666666","0","3","3","false","HSP90AA1","95.0","0","0","false","0","HSP90AA1","0"
"2.762237762237762","14.805755223064883","0.36202531645569624","0.00333000333000333","4","110","31","false","ERBB2","5.371794871794871","79","30","false","1","ERBB2","77793276"
"0.0","0.0","0.0","1.0","0","2","2","false","NCOA1","103.5","0","0","false","0","NCOA1","0"
"3.7398601398601397","0.0","0.2673896783844428","0.8333333333333334","5","4","3","false","MED1","87.33333333333333","1","1","false","0","MED1","0"
"0.0","0.0","0.0","0.3333333333333333","0","4","4","false","PIK3CA","84.0","0","0","false","0","PIK3CA","0"
"0.0","0.0","0.0","0.0","0","1","1","false","PRKACA","81.0","0","0","false","0","PRKACA","0"
"0.0","0.0","0.0","0.0","0","1","1","false","PRKACB","81.0","0","0","false","0","PRKACB","0"
"3.6335664335664335","0.08363532351816837","0.275211701308699","0.25","5","5","2","false","NCOR2","57.8","3","0","false","0","NCOR2","420062"
"0.0","0.0","0.0","0.0","0","1","1","false","SUMO1","81.0","0","0","false","0","SUMO1","0"
"3.1706293706293707","0.0","0.3153947948831054","0.8333333333333334","4","4","2","false","NCOR1","87.33333333333333","2","1","false","0","NCOR1","0"
"2.99020979020979","0.47059581384686666","0.3344246959775491","0.2","5","7","3","false","PIAS3","59.0","4","2","false","0","PIAS3","3738938"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT33A","53.5","0","0","false","0","KRT33A","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT20","53.5","0","0","false","0","KRT20","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT12","53.5","0","0","false","0","KRT12","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT34","53.5","0","0","false","0","KRT34","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT24","53.5","0","0","false","0","KRT24","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT10","53.5","0","0","false","0","KRT10","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT9","53.5","0","0","false","0","KRT9","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT23","53.5","0","0","false","0","KRT23","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT26","53.5","0","0","false","0","KRT26","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT13","53.5","0","0","false","0","KRT13","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT36","53.5","0","0","false","0","KRT36","0"
"0.0","0.0","0.0","0.0","0","1","1","false","KRT83","54.0","0","0","false","0","KRT83","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT40","53.5","0","0","false","0","KRT40","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT37","53.5","0","0","false","0","KRT37","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT7","53.5","0","0","false","0","KRT7","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT75","53.5","0","0","false","0","KRT75","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT16","53.5","0","0","false","0","KRT16","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT38","53.5","0","0","false","0","KRT38","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT32","53.5","0","0","false","0","KRT32","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT84","53.5","0","0","false","0","KRT84","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT86","53.5","0","0","false","0","KRT86","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT14","53.5","0","0","false","0","KRT14","0"
"3.0573426573426574","4.81526998001414","0.32708142726440986","0.016690856313497822","5","59","5","false","KRT5","4.679245283018868","54","4","false","1","KRT5","28173180"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT1","53.5","0","0","false","0","KRT1","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT15","53.5","0","0","false","0","KRT15","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT71","53.5","0","0","false","0","KRT71","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT76","53.5","0","0","false","0","KRT76","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT28","53.5","0","0","false","0","KRT28","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT81","53.5","0","0","false","0","KRT81","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT74","53.5","0","0","false","0","KRT74","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT80","53.5","0","0","false","0","KRT80","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT17","53.5","0","0","false","0","KRT17","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT6C","53.5","0","0","false","0","KRT6C","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT2","53.5","0","0","false","0","KRT2","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT3","53.5","0","0","false","0","KRT3","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT82","53.5","0","0","false","0","KRT82","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT6A","53.5","0","0","false","0","KRT6A","0"
"0.0","0.0","0.0","0.0","0","1","1","false","KRT85","54.0","0","0","false","0","KRT85","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT72","53.5","0","0","false","0","KRT72","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT77","53.5","0","0","false","0","KRT77","0"
"0.0","0.0","0.0","0.0","0","1","1","false","KRT73","54.0","0","0","false","0","KRT73","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT6B","53.5","0","0","false","0","KRT6B","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT78","53.5","0","0","false","0","KRT78","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT4","53.5","0","0","false","0","KRT4","0"
"0.0","0.0","0.0","1.0","0","2","2","false","KRT79","53.5","0","0","false","0","KRT79","0"
"0.0","0.0","0.0","0.0","0","1","1","false","MAPK11","54.0","0","0","false","0","MAPK11","0"
"0.0","0.0","0.0","0.0","0","1","1","false","PTPN18","78.0","0","0","false","0","PTPN18","0"
"0.0","0.0","0.0","0.0","0","2","2","false","GRB2","64.5","0","0","false","0","GRB2","0"
"0.0","0.0","0.0","0.0","0","2","2","false","GAB1","64.5","0","0","false","0","GAB1","0"
"0.0","0.0","0.0","0.0","0","2","2","false","STUB1","102.0","0","0","false","0","STUB1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","PTK2","78.0","0","0","false","0","PTK2","0"
"0.0","0.0","0.0","0.0","0","1","1","false","ERBB2IP","78.0","0","0","false","0","ERBB2IP","0"
"0.0","0.0","0.0","0.0","0","1","1","false","PIK3R2","78.0","0","0","false","0","PIK3R2","0"
"2.986013986013986","1.4874751219855764","0.3348946135831382","0.13333333333333333","4","18","13","false","CTNNB1","38.2","5","3","false","0","CTNNB1","8228530"
"0.0","0.0","0.0","0.0","0","2","2","false","NRAS","64.5","0","0","false","0","NRAS","0"
"0.0","0.0","0.0","0.0","0","2","2","false","KRAS","64.5","0","0","false","0","KRAS","0"
"0.0","0.0","0.0","0.0","0","2","2","false","HRAS","64.5","0","0","false","0","HRAS","0"
"0.0","0.0","0.0","0.0","0","1","1","false","PLCG2","78.0","0","0","false","0","PLCG2","0"
"0.0","0.0","0.0","0.0","0","2","2","false","RHOC","64.5","0","0","false","0","RHOC","0"
"0.0","0.0","0.0","0.0","0","2","2","false","PLCG1","64.5","0","0","false","0","PLCG1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","JAK2","78.0","0","0","false","0","JAK2","0"
"0.0","0.0","0.0","0.0","0","2","2","false","RHOA","64.5","0","0","false","0","RHOA","0"
"0.0","0.0","0.0","0.0","0","1","1","false","FYN","78.0","0","0","false","0","FYN","0"
"0.0","0.0","0.0","0.0","0","2","2","false","SOS1","64.5","0","0","false","0","SOS1","0"
"0.0","0.0","0.0","0.0","0","2","2","false","PTPN11","64.5","0","0","false","0","PTPN11","0"
"0.0","0.0","0.0","0.0","0","1","1","false","ERBB3","78.0","0","0","false","0","ERBB3","0"
"0.0","0.0","0.0","0.0","0","2","2","false","PIK3R1","64.5","0","0","false","0","PIK3R1","0"
"0.0","0.0","0.0","0.0","0","2","2","false","SHC1","64.5","0","0","false","0","SHC1","0"
"0.0","0.0","0.0","0.0","0","2","2","false","HBEGF","79.0","0","0","false","0","HBEGF","0"
"0.0","0.0","0.0","0.0","0","2","2","false","CD44","79.0","0","0","false","0","CD44","0"
"3.3804195804195802","0.00988239453992666","0.29582126603227143","0.0","5","2","1","false","TGFA","102.0","1","0","false","0","TGFA","120243"
"0.0","0.0","0.0","0.0","0","1","1","false","PTPN12","78.0","0","0","false","0","PTPN12","0"
"0.0","0.0","0.0","0.0","0","1","1","false","MEMO1","78.0","0","0","false","0","MEMO1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","PTK6","78.0","0","0","false","0","PTK6","0"
"0.0","0.0","0.0","0.0","0","1","1","false","NRG3","78.0","0","0","false","0","NRG3","0"
"0.0","0.0","0.0","0.0","0","1","1","false","NRG2","78.0","0","0","false","0","NRG2","0"
"0.0","0.0","0.0","0.0","0","1","1","false","NRG1","78.0","0","0","false","0","NRG1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","ADAM17","78.0","0","0","false","0","ADAM17","0"
"0.0","0.0","0.0","0.0","0","1","1","false","EREG","78.0","0","0","false","0","EREG","0"
"0.0","0.0","0.0","0.0","0","1","1","false","BTC","78.0","0","0","false","0","BTC","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AREG","78.0","0","0","false","0","AREG","0"
"0.0","0.0","0.0","0.0","0","1","1","false","TFF3","78.0","0","0","false","0","TFF3","0"
"0.0","0.0","0.0","0.0","0","1","1","false","ERRFI1","78.0","0","0","false","0","ERRFI1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","GRB7","78.0","0","0","false","0","GRB7","0"
"0.0","0.0","0.0","0.0","0","1","1","false","SEMA4D","78.0","0","0","false","0","SEMA4D","0"
"0.0","0.0","0.0","0.0","0","1","1","false","PLXNB1","78.0","0","0","false","0","PLXNB1","0"
"3.6419580419580417","9.281270155925293","0.2745775729646698","0.0","5","54","2","false","DLC1","1.5686274509803921","52","1","false","1","DLC1","35761333"
"0.0","0.0","0.0","0.0","0","1","1","false","TNS1","51.0","0","0","false","0","TNS1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","RAC2","51.0","0","0","false","0","RAC2","0"
"0.0","0.0","0.0","0.0","0","1","1","false","RHOB","51.0","0","0","false","0","RHOB","0"
"0.0","0.0","0.0","0.0","0","1","1","false","PLCD1","51.0","0","0","false","0","PLCD1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","CDK6","51.0","0","0","false","0","CDK6","0"
"0.0","0.0","0.0","0.0","0","3","3","false","CDC42","52.0","0","0","false","0","CDC42","0"
"0.0","0.0","0.0","0.0","0","2","2","false","AKT1","88.5","0","0","false","0","AKT1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","TLN1","51.0","0","0","false","0","TLN1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","RHOV","51.0","0","0","false","0","RHOV","0"
"0.0","0.0","0.0","0.0","0","1","1","false","RHOU","51.0","0","0","false","0","RHOU","0"
"0.0","0.0","0.0","0.0","0","1","1","false","RHOQ","51.0","0","0","false","0","RHOQ","0"
"0.0","0.0","0.0","0.0","0","1","1","false","RHOG","51.0","0","0","false","0","RHOG","0"
"0.0","0.0","0.0","0.0","0","2","2","false","RAC1","51.0","0","0","false","0","RAC1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","RHOT2","51.0","0","0","false","0","RHOT2","0"
"0.0","0.0","0.0","0.0","0","1","1","false","RHOJ","51.0","0","0","false","0","RHOJ","0"
"0.0","0.0","0.0","0.0","0","1","1","false","RHOH","51.0","0","0","false","0","RHOH","0"
"0.0","0.0","0.0","0.0","0","1","1","false","RAC3","51.0","0","0","false","0","RAC3","0"
"0.0","0.0","0.0","0.0","0","1","1","false","RHOF","51.0","0","0","false","0","RHOF","0"
"0.0","0.0","0.0","0.0","0","1","1","false","RHOBTB2","51.0","0","0","false","0","RHOBTB2","0"
"0.0","0.0","0.0","0.0","0","1","1","false","RHOT1","51.0","0","0","false","0","RHOT1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","RHOBTB1","51.0","0","0","false","0","RHOBTB1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","RHOD","51.0","0","0","false","0","RHOD","0"
"0.0","0.0","0.0","0.0","0","1","1","false","CAV1","51.0","0","0","false","0","CAV1","0"
"3.707692307692308","0.05114230512687206","0.2697095435684647","0.0","5","3","2","false","PTEN","85.0","1","0","false","0","PTEN","270779"
"0.0","0.0","0.0","0.0","0","1","1","false","RTKN","51.0","0","0","false","0","RTKN","0"
"0.0","0.0","0.0","0.0","0","1","1","false","TNS4","51.0","0","0","false","0","TNS4","0"
"0.0","0.0","0.0","0.0","0","1","1","false","PRKD1","51.0","0","0","false","0","PRKD1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","PCTP","51.0","0","0","false","0","PCTP","0"
"0.0","0.0","0.0","0.0","0","1","1","false","SPG20","51.0","0","0","false","0","SPG20","0"
"0.0","0.0","0.0","0.0","0","1","1","false","STARD9","51.0","0","0","false","0","STARD9","0"
"0.0","0.0","0.0","0.0","0","1","1","false","ACOT11","51.0","0","0","false","0","ACOT11","0"
"0.0","0.0","0.0","0.0","0","1","1","false","COL4A3BP","51.0","0","0","false","0","COL4A3BP","0"
"0.0","0.0","0.0","0.0","0","1","1","false","ACOT12","51.0","0","0","false","0","ACOT12","0"
"0.0","0.0","0.0","0.0","0","1","1","false","STARD5","51.0","0","0","false","0","STARD5","0"
"0.0","0.0","0.0","0.0","0","1","1","false","STARD4","51.0","0","0","false","0","STARD4","0"
"0.0","0.0","0.0","0.0","0","1","1","false","STARD6","51.0","0","0","false","0","STARD6","0"
"0.0","0.0","0.0","0.0","0","2","2","false","RASA1","51.0","0","0","false","0","RASA1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","STARD7","51.0","0","0","false","0","STARD7","0"
"0.0","0.0","0.0","0.0","0","1","1","false","FBXW5","51.0","0","0","false","0","FBXW5","0"
"0.0","0.0","0.0","0.0","0","1","1","false","ZNF12","51.0","0","0","false","0","ZNF12","0"
"0.0","0.0","0.0","0.0","0","1","1","false","SYN3","51.0","0","0","false","0","SYN3","0"
"0.0","0.0","0.0","0.0","0","1","1","false","TLN2","51.0","0","0","false","0","TLN2","0"
"0.0","0.0","0.0","0.0","0","2","2","false","HP","65.5","0","0","false","0","HP","0"
"0.0","0.0","0.0","0.0","0","1","1","false","GPM6B","51.0","0","0","false","0","GPM6B","0"
"0.0","0.0","0.0","0.0","0","1","1","false","TRAF3IP3","51.0","0","0","false","0","TRAF3IP3","0"
"0.0","0.0","0.0","0.0","0","1","1","false","TNS3","51.0","0","0","false","0","TNS3","0"
"0.0","0.0","0.0","0.0","0","1","1","false","TENC1","51.0","0","0","false","0","TENC1","0"
"3.195804195804196","0.11781751292747879","0.31291028446389496","0.0","4","4","2","false","TFAP2C","102.0","2","2","false","0","TFAP2C","1312489"
"2.688111888111888","9.300345444225927","0.3720083246618106","0.06604609929078015","4","54","39","false","BRCA1","22.416666666666668","15","6","false","0","BRCA1","45067951"
"3.3832167832167834","0.0","0.2955766845804051","0.0","5","2","1","false","GREB1","126.0","1","1","false","0","GREB1","0"
"3.3832167832167834","0.0","0.2955766845804051","0.0","5","2","1","false","TFF1","126.0","1","1","false","0","TFF1","0"
"3.2363636363636363","0.4314584815685831","0.3089887640449438","0.2032967032967033","5","15","6","false","CREBBP","34.214285714285715","9","1","false","0","CREBBP","3209555"
"2.9314685314685316","14.16712770524565","0.34112595419847325","0.03463203463203463","4","85","74","false","MYC","14.5","11","7","false","0","MYC","64972356"
"3.707692307692308","0.02826975895530795","0.2697095435684647","0.0","5","2","1","false","BCAR1","138.0","1","0","false","0","BCAR1","367466"
"0.0","0.0","0.0","0.0","0","1","1","false","STK11","126.0","0","0","false","0","STK11","0"
"0.0","0.0","0.0","0.0","0","1","1","false","NOS3","126.0","0","0","false","0","NOS3","0"
"0.0","0.0","0.0","0.0","0","1","1","false","GAPDH","126.0","0","0","false","0","GAPDH","0"
"0.0","0.0","0.0","0.0","0","1","1","false","IGF1R","126.0","0","0","false","0","IGF1R","0"
"3.3832167832167834","0.0","0.2955766845804051","0.0","5","2","1","false","TERT","126.0","1","1","false","0","TERT","0"
"3.2013986013986013","3.328204241820047","0.31236347750109217","0.09740259740259741","5","27","17","false","STAT1","27.545454545454547","10","5","false","0","STAT1","20827327"
"0.0","0.0","0.0","0.0","0","1","1","false","PPARGC1A","126.0","0","0","false","0","PPARGC1A","0"
"0.0","0.0","0.0","0.0","0","1","1","false","ZNF217","126.0","0","0","false","0","ZNF217","0"
"3.3832167832167834","0.0","0.2955766845804051","0.0","5","2","1","false","PELP1","126.0","1","1","false","0","PELP1","0"
"3.5888111888111887","0.0","0.27864380358534685","1.0","5","4","2","false","NR0B2","81.33333333333333","2","1","false","0","NR0B2","0"
"0.0","0.0","0.0","0.0","0","1","1","false","CARM1","126.0","0","0","false","0","CARM1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","CCNT1","126.0","0","0","false","0","CCNT1","0"
"4.062937062937063","0.0","0.2461273666092943","0.6666666666666666","5","3","1","false","PHB2","46.333333333333336","2","0","false","0","PHB2","0"
"3.7384615384615385","0.0","0.2674897119341564","1.0","5","2","1","false","NCOA2","90.5","1","0","false","0","NCOA2","0"
"0.0","0.0","0.0","0.0","0","1","1","false","NCOA7","126.0","0","0","false","0","NCOA7","0"
"0.0","0.0","0.0","0.0","0","1","1","false","KRT31","53.0","0","0","false","0","KRT31","0"
"0.0","0.0","0.0","0.0","0","1","1","false","KRT39","53.0","0","0","false","0","KRT39","0"
"0.0","0.0","0.0","0.0","0","1","1","false","KRT33B","53.0","0","0","false","0","KRT33B","0"
"0.0","0.0","0.0","0.0","0","1","1","false","KRT27","53.0","0","0","false","0","KRT27","0"
"0.0","0.0","0.0","0.0","0","1","1","false","KRT35","53.0","0","0","false","0","KRT35","0"
"0.0","0.0","0.0","0.0","0","1","1","false","KRT25","53.0","0","0","false","0","KRT25","0"
"3.4037433155080214","0.0","0.29379418695993714","0.0","5","51","0","false","NTRk2","2.2941176470588234","51","0","false","0","NTRk2","0"
"0.0","0.0","0.0","0.0","0","1","1","false","NGFR","51.0","0","0","false","0","NGFR","0"
"0.0","0.0","0.0","0.0","0","1","1","false","KIDINS220","51.0","0","0","false","0","KIDINS220","0"
"0.0","0.0","0.0","0.0","0","1","1","false","SHC4","51.0","0","0","false","0","SHC4","0"
"0.0","0.0","0.0","0.0","0","1","1","false","CRKL","51.0","0","0","false","0","CRKL","0"
"0.0","0.0","0.0","0.0","0","1","1","false","CRK","51.0","0","0","false","0","CRK","0"
"0.0","0.0","0.0","0.0","0","1","1","false","SHC2","51.0","0","0","false","0","SHC2","0"
"0.0","0.0","0.0","0.0","0","1","1","false","SHC3","51.0","0","0","false","0","SHC3","0"
"0.0","0.0","0.0","0.0","0","1","1","false","NTRK2","51.0","0","0","false","0","NTRK2","0"
"0.0","0.0","0.0","0.0","0","1","1","false","NTF4","51.0","0","0","false","0","NTF4","0"
"0.0","0.0","0.0","0.0","0","1","1","false","NTRK1","51.0","0","0","false","0","NTRK1","0"
"3.451117318435754","0.015463669332486578","0.2897612302711453","0.0","5","2","1","false","NTF3","88.0","1","0","false","0","NTF3","104006"
"0.0","0.0","0.0","0.0","0","1","1","false","BDNF","51.0","0","0","false","0","BDNF","0"
"3.451117318435754","0.015463669332486578","0.2897612302711453","0.0","5","2","1","false","NGF","88.0","1","0","false","0","NGF","104006"
"0.0","0.0","0.0","0.0","0","1","1","false","EHD4","51.0","0","0","false","0","EHD4","0"
"0.0","0.0","0.0","0.0","0","1","1","false","GRIN2B","51.0","0","0","false","0","GRIN2B","0"
"0.0","0.0","0.0","0.0","0","1","1","false","FRS2","51.0","0","0","false","0","FRS2","0"
"0.0","0.0","0.0","0.0","0","1","1","false","RAP1B","51.0","0","0","false","0","RAP1B","0"
"0.0","0.0","0.0","0.0","0","1","1","false","TIAM1","51.0","0","0","false","0","TIAM1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","FRS3","51.0","0","0","false","0","FRS3","0"
"0.0","0.0","0.0","0.0","0","1","1","false","RAP1A","51.0","0","0","false","0","RAP1A","0"
"0.0","0.0","0.0","0.0","0","1","1","false","CTNNA1","51.0","0","0","false","0","CTNNA1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","CTNND1","51.0","0","0","false","0","CTNND1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","CDK5","51.0","0","0","false","0","CDK5","0"
"0.0","0.0","0.0","0.0","0","1","1","false","CDH2","51.0","0","0","false","0","CDH2","0"
"0.0","0.0","0.0","0.0","0","1","1","false","ADCYAP1","51.0","0","0","false","0","ADCYAP1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","SH2B1","51.0","0","0","false","0","SH2B1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","DOCK3","51.0","0","0","false","0","DOCK3","0"
"0.0","0.0","0.0","0.0","0","1","1","false","DYNLT1","51.0","0","0","false","0","DYNLT1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","RIT1","51.0","0","0","false","0","RIT1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","RIT2","51.0","0","0","false","0","RIT2","0"
"0.0","0.0","0.0","0.0","0","1","1","false","ADCYAP1R1","51.0","0","0","false","0","ADCYAP1R1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","GIPC1","51.0","0","0","false","0","GIPC1","0"
"2.972027972027972","8.825080823497585","0.33647058823529413","0.005939902166317261","4","58","6","false","ID4","7.574074074074074","52","2","false","1","ID4","38558646"
"3.5440559440559443","0.021358296176604008","0.282162588792423","0.25","6","6","4","false","BCL3","42.8","2","1","false","0","BCL3","340786"
"4.177622377622377","0.03192509915904636","0.23937060595915635","0.15","6","5","3","false","CEBPB","42.2","2","0","false","0","CEBPB","170918"
"0.0","0.0","0.0","0.0","0","1","1","false","MMP2","54.0","0","0","false","0","MMP2","0"
"0.0","0.0","0.0","0.0","0","1","1","false","SOX4","54.0","0","0","false","0","SOX4","0"
"0.0","0.0","0.0","0.0","0","1","1","false","WNT5A","54.0","0","0","false","0","WNT5A","0"
"0.0","0.0","0.0","0.0","0","1","1","false","MYF6","54.0","0","0","false","0","MYF6","0"
"1.0","3.418340137957564E-4","1.0","0.0","1","2","1","false","ID2","33.0","1","0","false","0","ID2","391"
"3.707692307692308","0.0024934088716731103","0.2697095435684647","0.0","5","2","1","false","ID3","102.0","1","0","false","0","ID3","20723"
"0.0","0.0","0.0","0.0","0","1","1","false","MYRF","54.0","0","0","false","0","MYRF","0"
"0.0","0.0","0.0","0.0","0","1","1","false","MYOG","54.0","0","0","false","0","MYOG","0"
"0.0","0.0","0.0","0.0","0","1","1","false","MYOD1","54.0","0","0","false","0","MYOD1","0"
"3.9272727272727272","1.2004885008303427E-4","0.25462962962962965","0.0","5","2","1","false","TCF3","66.0","1","0","false","0","TCF3","1173"
"3.3328671328671327","0.022188385201329465","0.30004196391103655","0.1","5","6","2","false","TCF4","73.8","4","1","false","0","TCF4","226981"
"3.772027972027972","0.21383712566067312","0.26510938079347424","0.0","5","3","1","false","HES1","35.666666666666664","2","0","false","0","HES1","938686"
